#HELPS

-1 OLC EDIT~
Itemlist Parameters:
  This is a list of items which may activate the trigger.  Use quotation
marks (' or ") if you wish to use items with more than one keyword.
eg: 'orange dagger' as opposed to orange dagger.  The first example would
need an item with both names to activate the trigger, and the second
example would need an item with either name to activate.
 
Goldpieces Parameters:
  The ammount specified in the single parameter is the minimum ammount
of gold needed to activate the trigger.
~
101 MVARS MVARIABLES~
All mob_progs may use the following variables:
  $i, $n, $r, and modifications of these (like $e for $n)
 
prog name      | param type | useable variables
---------------+------------+------------------
act_prog       | word       | see below
speech_prog    | word       | (none)
rand_prog      | percent    | (none)
fight_prog     | percent    | (none)
death_prog     | percent    | (none)
hitprcnt_prog  | hitpoints  | (none)
entry_prog     | percent    | (none)
greet_prog     | percent    | (none)
all_greet_prog | percent    | (none)
give_prog      | itemlist   | $o
bribe_prog     | goldpieces | (none)
 
Note: rand_prog and entry_prog do *NOT* have a $n variable available.
 
For act_prog, the variables depend on the information received
Any action that involves an object may use $o.
Any action that involves two or more objects may use $o and $p.
Any action that involves a third party may use $t.
These actions do not have to be done by the programmed mobile.
ie: A person types 'give <object> <target>'.  $o becomes <object>, and
$t becomes <target>.  $t may be the same as $i if the mobile itself is
the target of the action.
~
1 PKILL PK~
&RPK -> Pkill -> Player Killing
 
&GRules for Player Killing (8/03/96)
 
&z[&W1&z]  &RPlayer Killing &Wrange is +/- 5 levels.
     Regardless of whether or not you think you can take on
     a higher level foe.  +/- 5 levels strictly enforced.
&z[&W2&z]  &RSummoning &Wto &Raggressive &Wmobs is &RILLEGAL&W.
     Summoning to Clan Headquarters is &RILLEGAL&W.
     Pkilling in Clan Headquarters is &RILLEGAL&W.
     Summoning to places where a player is unlikely to recover
     their corpse is illegal.
     &CLEGAL&W, summoning to yourself (no aggressive mobs in room)
     and/or to yourself and a fellow clan mem &W ber.
&z[&W3&z]  &RYou MAY &Wprovide healing and shields for other players
     &GBEFORE &Wthe fighting begins &GUNLESS &Wyou are in a PKILL clan
     and WITHIN level range (+/- 5) of the TARGET.
&z[&W4&z]  &RCausing the death &Wof other players by shielding/healing
     mobs is &RILLEGAL&W, unless you are in a PKILL Clan and
     within the TARGET's level range.
&z[&W5&z]  &ROnce a person has been killed&W, that person is off limits
     until their corpse DECAYS.  That is about 12 minutes.
     Use 'c locate corpse', if you have the spell, to check.
&z[&W6&z]  &RDo NOT start a fight &Wif a reboot warning has been given.
     This constitutes making it impossible for a player to retrieve
     his/her corpse.  Also makes unnecessary trouble for Immortals.
&z[&W7&z]  &RFULL PLOOT (FULL CORPSE LOOTING) IS IN!!!
     Only stipulation on looting &GCLAN EQUIPTMENT &Wis that it cannot
     be BOUGHT, SOLD, or TRADED.
&z[&W8&z]  &RYou may only PLOOT &Wif you MADE the KILL.
     You MUST make the killing blow.  If a MOB made the kill,
     you CANNOT LOOT the corpse.  Everyone can now see on the
     &B[&wINFO&B]&w: &Wchannel what mob killed a person.
~
-1 GREETING~
&G          Welcome &WTraveller &Gto the Eye of the &RStorm &YII&w
 
                            &b..,,;;;;;;,,,,
                     &b.,;'';;,..,;;;,,,,,.''';;,..
                  &b,,''                   '';;;;,;''
                 &b;'    ,&R;@@;'  &r,@@;, &W@@&R, '&b;;;@@;,;';.
                &b''  ,;&R@@@@&r@'  ;@@@@; &b''    ;;&R@@&b@@@;;;;
                &b   ;;@@@@&R@;&b    '''     &r.,,;;;&R@@@&b@@@@;;;
                &b  ;;@&R@@@@@;           &r, ';;;@@@@@@&b@@;;;.
                   &b'';@@&R@@@,&r.  ,   .   &b'&r,;&R;;@@@@&b@@;;;;;;
                      &b.   &R''&r;;;&W;;&r;;;;,&b;;;;&R@@@&b@@;;' ,.;:'
                        &b''.&R.,,     &r''''    '  &R.&b,;'
                            &b''''''::''''''''
 
     &YOriginal &RDikuMUD &Yby &RHans Staerfeldt, Katja Nyboe,
     &RTom Madsen, Michael Seifert, &Yand &RSebastian Hammer&Y.
     &YBased on &RMERC 2.1 &Ycode by &RHatchet, Furey, and Kahn
     &YAnd based on &RENVY &Ycode by &RMichael Quan, David Love,
     &RGuilherme Arnold, Mitchell Tse&Y.
 
                        &Y Thalador - Implementor


                   &REmail &p(&Rstorm@netway.com)&p)

&WPlease choose a non-offensive, non-vulgar and medieval name!
 
&wWhat shall others call you within the Storm? ~
0 ANIMATE DEAD~
Syntax: cast 'animate dead' corpse
 
This spell will cause the target corpse to become undead and serve the you.
The undead corpse will automatically follow you and do what you 'order' it
to do.
~
0 ASTRAL WALK~
Syntax: cast 'astral walk' <intended name of mob or character>
 
This spell enables the caster to 'astral' (automatically go) to an intended
location anywhere in the Storm.  As long as the area will allow you to
astral to it or out of it.
~
1 BUILDING~
Eye of the Storm II perfers to have new and UNIQUE zones.  If the zone
is on anothermud please do not submit it here.  When you create an area for
use with EOSII, you give to the admin of the mud and those assigned by them
the right to use it and modify it on a permanent basis, because of the large
effort required by us to help you build the zone.  We retain the right to
use (or not use) any area submitted to us.  Once a zone is submitted and it
is linked into the mud the author of the zone gives up any rights to remove
the zone from the mud.  We will not give your area away without doing
everything in our power to ask your permission first and we kindly ask that
you do the same for us.  
 
If you feel you are qualified to build for us please speak to
Grunt, who is head of building here.
(Previous building experience is highly recommended)
~
1 NEWBIE~
To the absolute beginner:
 
Welcome to The Storm.  The Storm is a multi user Dungeon game or Mud for
short.  If you have gotten this far you have already chosen your race and
class.  Those choices you have made have created the character you are now
controlling.  You can make your character do almost anything by using a command
and pressing enter.  If your screen scrolls while you are typing just continue
to enter your command the mud will understand you.
 
 
Some commands to get you going are as follows:
   >look           and also 'look in <item>'
   >say            followed by the sentence you wish to say
   >who will show all visible players.
   >tell <person> and what you want to tell a person.
   >chat and what you want the world to hear.
   >exits          will reveal all obvious exits from the room you are in
   >north          will take you to the north if you can go there
   >south          -------------------- south -------------------
   >east           -------------------- east  -------------------
   >up             --------------------  up   -------------------
   >down           -------------------- down  -------------------
   >inventory      lists the items you carry
   >equipment      lists the items you are using
   >get <item>     to pick up an item
   >score          gives you your current score.
   >save saves your char and equipment.
   >quit  quits the game.
 
All commands can be abbreviated.  Thus the command 'look' can be abbreviated to
just 'l'.  Names of things and items can NOT be abbreviated, you must write
their full name to refer to them.  Be careful! Learn which abbreviations trigger
which commands.  For instance, 's' is an abbreviation for 'south' not 'say' and
sc is an abbreviation for score.
If you want to know more commands try just typing "help" by its self on a
line and press enter.  Also to find out more about commands try typing the
word "help" followed by the command for example try:
  help look
  help autoexits
For the extreem newbie and even the seasoned mudders we suggest you go through
mud school to learn how all the commands work.  In mud school you can do
everything from make your first few levels to buying a few needed items for
adventuring.
If you get stuck feel free to ask questions on the chat channel or check the
who list for a god with "Mortal Council" in their title.  Please try not to
bother other gods as they are usually very busy trying to add  to the world.
  From all the gods here at Storm we hope you have fun and wish your
  character luck as it runs into anything and everything.
 
~
1 THALADOR THAL~
Thalador, once a mortal druid is now the top Immortals of the land.. 
And so on.  
And modest too. :P
 
To contact Thal send email to
storm@netway.net
~
0 RANGER~
The RANGER is a class devoted primarily towards hand-to-hand
combat.  The RANGER has a powerful affiliation with nature and
receives limited spells from the DRUID class repetoire.  Though the
RANGER does not have as many multiple attacks as the WARRIOR,
his spellcasting ability makes the RANGER a formidable foe.  Few can 
best a prepared RANGER.
~
0 BARD~
&GBards &gare travelling minstrels, collecting tales and lore
wherever they happen to be.  They are extremely curious and
have a deep wanderlust.  They usually form their stories into
songs.  Bards rarely stay in one place too long.  On their
many journeys, Bards have become jacks of all trades, but
masters of none.  They possess many spells and skills from
the different classes gathered as they wandered.
&GBards &gpossess the gift for words and singing.  Their voices
and songs possess great powers.  They &GSING&g their songs in
preparation of battle, during battle, and after to protect,
destroy and heal.
~
0 DRUID~
DRUIDS are a powerful nature based class.  There intimate
knowledge of the land allows them to draw magic from it.
They use nature as their ally, controlling it and shaping it to 
fit their needs.  Druids are the priests of nature, and the
guardians and protectors of the forests.
